Accident_Index,Location_Easting_OSGR ,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2.00912E+12,459170.0,447590.0,-1.100513,53.921077,12,Severe,1,1,15/05/2009,6,08:00.0,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013340
2.00912E+12,456650.0,450450.0,-1.13835,53.94706,12,Severe,2,1,16/05/2009,7,50:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013446
2.00912E+12,459640.0,450290.0,-1.092831,53.945287,12,Severe,1,1,18/05/2009,2,30:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013412
2.00912E+12,460460.0,451320.0,-1.080136,53.954449,12,Severe,2,1,17/05/2009,1,45:00.0,189,E06000014,6,0,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013364
2.00912E+12,457880.0,454870.0,-1.118775,53.986646,12,Severe,2,1,20/05/2009,4,10:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013432
2.00912E+12,460600.0,453250.0,-1.07762,53.971777,12,Severe,2,1,22/05/2009,6,55:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013348
2.00912E+12,459220.0,451230.0,-1.099047,53.953783,12,Severe,2,1,22/05/2009,6,45:00.0,189,E06000014,3,59,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013417
2.00912E+12,456650.0,451180.0,-1.138215,53.953621,12,Severe,1,1,26/05/2009,3,00:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013442
2.00912E+12,463880.0,455320.0,-1.027189,53.989985,12,Severe,2,1,24/05/2009,1,00:00.0,189,E06000014,3,1237,1,60,1,4,3,1237,0,0,1,1,1,0,0,2,2,E01013409
2.00912E+12,459650.0,455050.0,-1.091749,53.988063,12,Severe,2,1,29/05/2009,6,30:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013431
2.00912E+12,455610.0,453460.0,-1.153646,53.974224,12,Severe,2,1,29/05/2009,6,15:00.0,189,E06000014,3,59,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013426
2.00912E+12,462330.0,451290.0,-1.051649,53.953957,12,Severe,2,1,30/05/2009,7,04:00.0,189,E06000014,3,1079,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013401
2.00912E+12,464860.0,456750.0,-1.01194,54.002713,12,Severe,2,1,31/05/2009,1,45:00.0,189,E06000014,3,64,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01013437
2.00912E+12,460760.0,451100.0,-1.075608,53.952436,12,Severe,2,1,01/06/2009,2,20:00.0,189,E06000014,6,0,2,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01013363
2.00912E+12,458520.0,445860.0,-1.110739,53.905603,12,Medium,2,2,03/06/2009,4,50:00.0,189,E06000014,6,0,6,60,6,4,6,0,0,0,1,1,1,0,0,2,1,E01013342
2.00912E+12,463170.0,458520.0,-1.037353,54.018829,12,Severe,2,1,03/06/2009,4,06:00.0,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013436
2.00912E+12,460860.0,453420.0,-1.073623,53.973274,12,Severe,2,1,05/06/2009,6,58:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013348
2.00912E+12,464280.0,454590.0,-1.021243,53.983375,12,Severe,1,1,08/06/2009,2,55:00.0,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.00912E+12,459560.0,447690.0,-1.094556,53.921931,12,Severe,1,1,09/06/2009,3,40:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,2,1,E01013341
2.00912E+12,457600.0,454920.0,-1.123035,53.987127,12,Severe,2,1,11/06/2009,5,50:00.0,189,E06000014,3,1237,1,60,1,4,3,19,0,0,1,1,2,0,0,2,1,E01013432
2.00912E+12,459430.0,453660.0,-1.095375,53.975597,12,Medium,2,1,11/06/2009,5,19:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013349
2.00912E+12,459690.0,451730.0,-1.091788,53.958222,12,Severe,2,1,13/06/2009,7,19:00.0,189,E06000014,6,0,6,30,8,4,-1,-1,0,0,1,1,1,0,0,1,1,E01013415
2.00912E+12,462030.0,453280.0,-1.055816,53.971877,12,Severe,2,1,15/06/2009,2,20:00.0,189,E06000014,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,E01013387
2.00912E+12,465040.0,451700.0,-1.010271,53.957309,12,Severe,2,1,15/06/2009,2,00:00.0,189,E06000014,3,166,1,60,1,4,3,1079,0,0,1,1,1,0,0,2,2,E01013351
2.00912E+12,461860.0,451580.0,-1.058752,53.95662,12,Severe,2,1,15/06/2009,2,30:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013399
2.00912E+12,458840.0,451320.0,-1.10482,53.954635,12,Severe,2,1,16/06/2009,3,00:00.0,189,E06000014,3,59,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013391
2.00912E+12,460820.0,457560.0,-1.073407,54.010483,12,Severe,2,1,16/06/2009,3,30:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013374
2.00912E+12,459010.0,453230.0,-1.10186,53.97178,12,Severe,2,1,17/06/2009,4,30:00.0,189,E06000014,3,19,6,30,7,4,6,0,0,0,1,1,1,0,0,1,1,E01013346
2.00912E+12,460680.0,451240.0,-1.0768,53.953704,12,Medium,2,1,19/06/2009,6,38:00.0,189,E06000014,3,1036,2,30,3,2,6,0,0,4,1,1,1,0,0,1,1,E01013364
2.00912E+12,459600.0,451300.0,-1.093243,53.954368,12,Severe,3,1,19/06/2009,6,55:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01013416
2.00912E+12,461270.0,451480.0,-1.067762,53.955791,12,Severe,2,1,22/06/2009,2,30:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013367
2.00912E+12,462250.0,451990.0,-1.052725,53.960258,12,Severe,2,1,22/06/2009,2,45:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013384
2.00912E+12,464100.0,454650.0,-1.023975,53.983936,12,Severe,2,1,24/06/2009,4,10:00.0,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013437
2.00912E+12,459820.0,451550.0,-1.089842,53.95659,12,Severe,3,1,21/06/2009,1,00:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013415
2.00912E+12,459630.0,451550.0,-1.092738,53.956612,12,Severe,2,1,26/06/2009,6,40:00.0,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013416
2.00912E+12,458020.0,445910.0,-1.11834,53.906108,12,Severe,1,1,26/06/2009,6,38:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013425
2.00912E+12,459070.0,452890.0,-1.101012,53.968718,12,Severe,2,1,27/06/2009,7,55:00.0,189,E06000014,3,1176,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013346
2.00912E+12,462800.0,452720.0,-1.044194,53.966752,12,Severe,2,1,29/06/2009,2,15:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013389
2.00912E+12,459760.0,453760.0,-1.090324,53.976457,12,Severe,2,1,30/06/2009,3,35:00.0,189,E06000014,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013347
2.00912E+12,460680.0,451870.0,-1.076674,53.959366,12,Severe,1,1,02/07/2009,5,00:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013367
2.00912E+12,461360.0,454710.0,-1.065741,53.984808,12,Severe,1,1,02/07/2009,5,00:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013405
2.00912E+12,464440.0,454020.0,-1.018924,53.978233,12,Severe,2,1,03/07/2009,6,55:00.0,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013388
2.00912E+12,458120.0,454210.0,-1.115241,53.980688,12,Severe,2,1,04/07/2009,7,15:00.0,189,E06000014,3,19,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013433
2.00912E+12,456730.0,454010.0,-1.136471,53.979045,12,Medium,1,1,04/07/2009,7,05:00.0,189,E06000014,3,1237,1,60,1,4,3,1237,0,0,1,1,1,0,0,2,1,E01013422
2.00912E+12,459650.0,450570.0,-1.092624,53.947802,12,Severe,1,1,02/07/2009,5,30:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,5,1,1,0,0,1,1,E01013412
2.00912E+12,458690.0,452430.0,-1.106892,53.964627,12,Severe,2,1,07/07/2009,3,25:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013390
2.00912E+12,459220.0,450760.0,-1.099138,53.949559,12,Severe,2,1,06/07/2009,2,30:00.0,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013417
2.00912E+12,460100.0,452240.0,-1.08544,53.962758,12,Severe,2,2,07/07/2009,3,10:00.0,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013366
2.00912E+12,462080.0,456900.0,-1.054317,54.004402,12,Severe,2,1,10/07/2009,6,00:00.0,189,E06000014,3,1237,6,60,3,4,6,0,0,0,1,1,1,0,0,2,2,E01013409
2.00912E+12,456260.0,449040.0,-1.144551,53.934431,12,Severe,2,1,10/07/2009,6,53:00.0,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.00912E+12,458480.0,452480.0,-1.110083,53.9651,12,Severe,2,1,03/07/2009,6,20:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013390
2.00912E+12,459340.0,451070.0,-1.09725,53.952331,12,Severe,2,1,11/07/2009,7,26:00.0,189,E06000014,3,59,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013417
2.00912E+12,461360.0,448180.0,-1.067052,53.926124,12,Severe,1,1,11/07/2009,7,26:00.0,189,E06000014,3,19,1,40,1,4,3,64,0,0,4,1,1,0,0,2,1,E01013365
2.00912E+12,462150.0,451280.0,-1.054394,53.953889,12,Medium,2,2,12/07/2009,1,14:00.0,189,E06000014,3,1079,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01013403
2.00912E+12,460060.0,449950.0,-1.0865,53.942183,12,Severe,1,1,11/07/2009,7,00:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013414
2.00912E+12,457760.0,450900.0,-1.121355,53.950982,12,Severe,2,1,11/07/2009,7,30:00.0,189,E06000014,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,E01013441
2.00912E+12,460460.0,451340.0,-1.080132,53.954628,12,Severe,3,2,16/07/2009,5,02:00.0,189,E06000014,3,1036,6,30,7,2,4,1227,0,0,4,2,2,0,0,1,1,E01013367
2.00912E+12,461510.0,451330.0,-1.064135,53.954415,12,Severe,2,1,17/07/2009,6,00:00.0,189,E06000014,3,1079,6,30,9,4,6,0,0,0,1,2,2,0,0,1,1,E01013363
2.00912E+12,460250.0,452500.0,-1.083103,53.965077,12,Severe,2,1,17/07/2009,6,20:00.0,189,E06000014,3,1036,6,30,7,2,3,1036,0,4,1,2,2,0,0,1,2,E01013366
2.00912E+12,457560.0,452510.0,-1.124099,53.965473,12,Severe,2,2,17/07/2009,6,00:00.0,189,E06000014,3,59,6,30,9,4,6,0,0,0,1,2,2,0,0,1,1,E01013338
2.00912E+12,459370.0,455670.0,-1.095898,53.993667,12,Severe,1,1,18/07/2009,7,25:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013431
2.00912E+12,460130.0,451630.0,-1.085103,53.957273,12,Severe,2,1,15/07/2009,4,00:00.0,189,E06000014,4,1227,6,30,6,2,6,0,0,0,1,1,1,0,0,1,2,E01013415
2.00912E+12,457750.0,450150.0,-1.121649,53.944243,12,Severe,1,1,19/07/2009,1,21:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01013359
2.00912E+12,459980.0,451640.0,-1.087387,53.95738,12,Severe,1,1,19/07/2009,1,25:00.0,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01013415
2.00912E+12,457760.0,450920.0,-1.121351,53.951162,12,Severe,2,1,20/07/2009,2,50:00.0,189,E06000014,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013441
2.00912E+12,457950.0,454750.0,-1.11773,53.98556,12,Severe,1,1,22/07/2009,4,22:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013432
2.00912E+12,457590.0,452480.0,-1.123648,53.9652,12,Severe,2,1,24/07/2009,6,28:00.0,189,E06000014,3,59,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01013338
2.00912E+12,459780.0,455960.0,-1.089588,53.996226,12,Severe,2,1,27/07/2009,2,00:00.0,189,E06000014,3,1237,1,60,1,4,6,0,0,0,1,1,1,0,0,2,2,E01013407
2.00912E+12,457530.0,454880.0,-1.12411,53.986775,12,Severe,2,1,27/07/2009,2,46:00.0,189,E06000014,3,1237,6,60,1,4,3,19,0,0,1,1,1,0,0,2,1,E01013432
2.00912E+12,460050.0,452310.0,-1.086188,53.963393,12,Severe,1,1,28/07/2009,3,05:00.0,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013366
2.00912E+12,461950.0,451990.0,-1.057297,53.960294,12,Severe,2,2,29/07/2009,4,39:00.0,189,E06000014,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01013384
2.00912E+12,462200.0,451280.0,-1.053632,53.953883,12,Severe,2,1,29/07/2009,4,45:00.0,189,E06000014,3,1079,6,30,0,-1,-1,0,0,1,1,2,2,0,0,1,1,E01013403
2.00912E+12,456830.0,451010.0,-1.135504,53.952073,12,Severe,2,1,30/07/2009,5,50:00.0,189,E06000014,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013442
2.00912E+12,461750.0,451060.0,-1.060533,53.95196,12,Severe,3,1,31/07/2009,6,30:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013363
2.00912E+12,455100.0,451360.0,-1.1618,53.955406,12,Medium,2,1,02/08/2009,1,00:00.0,189,E06000014,4,1224,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.00912E+12,460350.0,451610.0,-1.081755,53.957068,12,Severe,1,1,05/08/2009,4,14:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01013367
2.00912E+12,459590.0,448310.0,-1.093978,53.927499,12,Severe,1,1,06/08/2009,5,03:00.0,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013340
2.00912E+12,464970.0,451230.0,-1.011438,53.953094,12,Severe,2,2,07/08/2009,6,25:00.0,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013351
2.00912E+12,458850.0,449920.0,-1.104937,53.942052,12,Severe,2,2,07/08/2009,6,45:00.0,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013357
2.00912E+12,460730.0,451570.0,-1.075972,53.956664,12,Severe,2,1,07/08/2009,6,55:00.0,189,E06000014,6,0,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013367
2.00912E+12,459940.0,450940.0,-1.088134,53.951094,12,Medium,3,1,08/08/2009,7,25:00.0,189,E06000014,3,59,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013416
2.00912E+12,461850.0,451420.0,-1.058936,53.955183,12,Severe,1,1,08/08/2009,7,40:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013400
2.00912E+12,461520.0,452560.0,-1.063735,53.965467,12,Severe,2,2,08/08/2009,7,52:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01013383
2.00912E+12,453410.0,453870.0,-1.187113,53.97814,12,Severe,2,1,09/08/2009,1,25:00.0,189,E06000014,3,59,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013426
2.00912E+12,456840.0,451520.0,-1.135257,53.956656,12,Severe,2,1,10/08/2009,2,05:00.0,189,E06000014,4,1224,1,30,1,4,6,0,0,0,1,2,2,0,0,1,1,E01013337
2.00912E+12,459670.0,451660.0,-1.092107,53.957596,12,Severe,2,1,11/08/2009,3,50:00.0,189,E06000014,3,1036,6,30,9,4,6,0,0,4,1,1,1,0,0,1,1,E01013415
2.00912E+12,457580.0,448970.0,-1.124461,53.933657,12,Severe,2,1,12/08/2009,4,50:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013355
2.00912E+12,462570.0,451570.0,-1.047935,53.956445,12,Severe,2,1,12/08/2009,4,45:00.0,189,E06000014,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01013401
2.00912E+12,461640.0,453440.0,-1.061729,53.973361,12,Medium,2,2,12/08/2009,4,45:00.0,189,E06000014,3,1036,6,40,3,4,6,0,0,4,1,1,1,0,0,2,1,E01013385
2.00912E+12,461040.0,453390.0,-1.070885,53.972983,12,Severe,2,1,12/08/2009,4,20:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013382
2.00912E+12,459740.0,455890.0,-1.090212,53.995601,12,Severe,2,1,14/08/2009,6,05:00.0,189,E06000014,4,1363,1,30,1,4,3,1237,0,0,1,1,1,0,0,2,2,E01013431
2.00912E+12,457370.0,450040.0,-1.127458,53.943297,12,Severe,1,1,14/08/2009,6,39:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013448
2.00912E+12,459990.0,451930.0,-1.087177,53.959985,12,Severe,2,1,17/08/2009,2,50:00.0,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013366
2.00912E+12,459920.0,452410.0,-1.08815,53.964307,12,Severe,2,1,19/08/2009,4,15:00.0,189,E06000014,3,19,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,2,E01013366
2.00912E+12,461050.0,448160.0,-1.071777,53.925981,12,Severe,1,2,19/08/2009,4,45:00.0,189,E06000014,3,64,3,70,3,4,3,19,0,0,1,1,1,0,0,2,1,E01013365
2.00912E+12,456790.0,454030.0,-1.135552,53.979218,12,Severe,3,1,19/08/2009,4,30:00.0,189,E06000014,3,1237,1,60,1,4,6,0,0,0,1,1,1,0,0,2,1,E01013422
2.00912E+12,466240.0,457880.0,-0.990644,54.012693,12,Severe,2,2,19/08/2009,4,10:00.0,189,E06000014,3,64,6,60,6,4,6,0,0,0,1,1,1,0,0,2,1,E01013437
2.00912E+12,456450.0,446730.0,-1.142083,53.913651,12,Severe,1,1,20/08/2009,5,20:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013424
2.00912E+12,466060.0,450480.0,-0.994992,53.946216,12,Severe,1,1,21/08/2009,6,30:00.0,189,E06000014,4,1228,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013351
2.00912E+12,460440.0,451110.0,-1.080482,53.952564,12,Severe,2,1,22/08/2009,7,00:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013415
2.00912E+12,458840.0,448230.0,-1.105414,53.926866,12,Severe,1,2,22/08/2009,7,24:00.0,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013412
2.00912E+12,461070.0,453110.0,-1.070483,53.970463,12,Severe,2,1,24/08/2009,2,30:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013382
2.00912E+12,460350.0,454010.0,-1.08128,53.978636,12,Severe,2,1,25/08/2009,3,57:00.0,189,E06000014,4,1363,6,40,8,4,-1,-1,0,0,1,1,1,0,0,2,1,E01013431
2.00912E+12,460490.0,451340.0,-1.079675,53.954625,12,Severe,2,1,25/08/2009,3,08:00.0,189,E06000014,3,1036,6,30,1,4,6,0,0,5,1,1,1,0,0,1,1,E01013367
2.00912E+12,460090.0,452200.0,-1.0856,53.9624,12,Severe,2,1,25/08/2009,3,10:00.0,189,E06000014,3,1036,6,30,3,4,6,0,0,5,1,2,2,0,0,1,1,E01013366
2.00912E+12,461790.0,455570.0,-1.059011,53.992485,12,Medium,2,1,26/08/2009,4,05:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01013409
2.00912E+12,460100.0,452250.0,-1.085438,53.962848,12,Medium,2,1,19/03/2009,5,10:00.0,189,E06000014,6,0,6,30,7,2,3,19,0,5,1,1,1,0,0,1,2,E01013366
2.00912E+12,460200.0,451140.0,-1.084133,53.952861,12,Severe,1,1,26/08/2009,4,35:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013418
2.00912E+12,457770.0,450130.0,-1.121348,53.944061,12,Severe,2,1,27/08/2009,5,20:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013443
2.00912E+12,462970.0,450590.0,-1.042042,53.947589,12,Severe,2,1,29/08/2009,7,30:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013378
2.00912E+12,457530.0,450810.0,-1.124876,53.950199,12,Severe,1,1,29/09/2009,3,45:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013445
2.00912E+12,460550.0,452640.0,-1.078503,53.966301,12,Severe,2,1,04/09/2009,6,20:00.0,189,E06000014,6,0,2,30,8,4,-1,-1,0,0,1,1,1,0,0,1,1,E01013366
2.00912E+12,459460.0,452890.0,-1.095067,53.968673,12,Severe,2,1,04/09/2009,6,52:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013345
2.00912E+12,459190.0,458380.0,-1.098117,54.018042,12,Severe,2,1,06/09/2009,1,40:00.0,189,E06000014,4,1363,6,60,3,4,6,0,0,0,1,1,1,0,0,2,2,E01013377
2.00912E+12,461150.0,455010.0,-1.068883,53.987528,12,Severe,2,2,06/09/2009,1,49:00.0,189,E06000014,6,0,1,30,2,4,6,0,0,0,4,2,2,0,0,1,1,E01013404
2.00912E+12,459440.0,454670.0,-1.095025,53.984672,12,Severe,2,1,08/09/2009,3,51:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,2,E01013431
2.00912E+12,460430.0,452400.0,-1.080379,53.964158,12,Severe,2,1,09/09/2009,4,50:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013366
2.00912E+12,460070.0,453510.0,-1.085648,53.974175,12,Severe,2,1,10/09/2009,5,30:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013345
2.00912E+12,457760.0,452380.0,-1.121075,53.964283,12,Severe,2,1,13/09/2009,1,35:00.0,189,E06000014,3,59,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01013338
2.00912E+12,460090.0,452160.0,-1.085608,53.96204,12,Severe,2,1,14/09/2009,2,00:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01013366
2.00912E+12,462860.0,451280.0,-1.043576,53.953804,12,Severe,1,1,15/09/2009,3,43:00.0,189,E06000014,3,1079,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,E01013402
2.00912E+12,461900.0,456030.0,-1.05724,53.996606,12,Severe,2,1,15/09/2009,3,15:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,E01013407
2.00912E+12,461030.0,451810.0,-1.071353,53.958785,12,Severe,2,1,20/09/2009,1,12:00.0,189,E06000014,3,1036,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01013367
2.00912E+12,460120.0,452090.0,-1.085165,53.961408,12,Severe,2,1,21/09/2009,2,30:00.0,189,E06000014,6,0,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,E01013366
2.00912E+12,454600.0,453560.0,-1.169026,53.97523,12,Severe,1,1,21/09/2009,2,19:00.0,189,E06000014,3,59,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01013426
2.00912E+12,459980.0,451740.0,-1.087367,53.958279,12,Severe,2,1,22/09/2009,3,35:00.0,189,E06000014,4,1227,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013415
2.00912E+12,459200.0,453180.0,-1.098974,53.971309,12,Severe,2,2,24/09/2009,5,56:00.0,189,E06000014,3,19,6,30,6,2,6,0,0,5,4,1,1,0,0,1,1,E01013346
2.00912E+12,462560.0,451650.0,-1.048071,53.957165,12,Severe,2,1,24/09/2009,5,30:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013401
2.00912E+12,460920.0,448190.0,-1.07375,53.926266,12,Severe,2,1,10/09/2009,5,15:00.0,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013365
2.00912E+12,460060.0,450930.0,-1.086307,53.95099,12,Severe,2,2,27/09/2009,1,45:00.0,189,E06000014,3,59,6,30,3,4,6,0,0,5,1,1,1,0,0,1,2,E01013413
2.00912E+12,462080.0,451270.0,-1.055462,53.953808,12,Severe,2,1,28/09/2009,2,30:00.0,189,E06000014,3,1079,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013403
2.00912E+12,458240.0,448670.0,-1.114467,53.930888,12,Severe,2,1,01/10/2009,5,40:00.0,189,E06000014,3,1036,6,30,3,4,6,0,0,5,1,1,2,0,0,1,1,E01013355
2.00912E+12,457430.0,450580.0,-1.126443,53.948143,12,Severe,1,1,01/10/2009,5,15:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013447
2.00912E+12,457790.0,452370.0,-1.12062,53.964189,12,Severe,2,1,01/10/2009,5,47:00.0,189,E06000014,3,59,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013392
2.00912E+12,467030.0,458470.0,-0.978461,54.017893,12,Severe,2,2,01/10/2009,5,30:00.0,189,E06000014,3,64,6,60,8,4,-1,-1,0,0,6,1,1,0,0,2,1,E01013437
